ensembl_gene_id chromosome_name start_position end_position
35852 ENSG00000160392 19 40319536 40348527
35853 ENSG00000160396 19 40379271 40390181
35854 ENSG00000160410 19 40576853 40591399
35855 ENSG00000160460 19 40466241 40576464
35856 ENSG00000160551 17 29390363 29551903
35857 ENSG00000160570 19 42198598 42220140
35858 ENSG00000160602 17 28725897 28743455
35859 ENSG00000160606 17 28724348 28727935
35860 ENSG00000160633 19 5623035 5668478
35861 ENSG00000160877 19 13116862 13141147
35862 ENSG00000160888 19 13150411 13154911
35863 ENSG00000160951 19 14472466 14475354
35864 ENSG00000160953 19 1354711 1378431
35865 ENSG00000160961 19 14689801 14733746
35866 ENSG00000160994 19 15010726 15023276
35867 ENSG00000161031 19 15468645 15498956
35868 ENSG00000161082 19 3224661 3297076
35869 ENSG00000161091 19 3538261 3574290
35870 ENSG00000161243 19 38990714 39032785
35871 ENSG00000161249 19 35497220 35513658
35872 ENSG00000161265 19 35742464 35745445
35873 ENSG00000161270 19 35825372 35869287
35874 ENSG00000161277 19 36034984 36054739
35875 ENSG00000161281 19 36150922 36152449
35876 ENSG00000161298 19 36604817 36634114
35877 ENSG00000161381 17 39063313 39154394
35878 ENSG00000161395 17 39671122 39696797
35879 ENSG00000161405 17 39757718 39864312
35880 ENSG00000161509 17 74842023 74861504
35881 ENSG00000161513 17 74862497 74873031
35882 ENSG00000161526 17 75667251 75708062
35883 ENSG00000161533 17 75941507 75979177
35884 ENSG00000161542 17 76309478 76384521
35885 ENSG00000161544 17 76527356 76551175
35886 ENSG00000161547 17 76734115 76737333
35887 ENSG00000161558 19 48332356 48364059
35888 ENSG00000161594 17 41835685 41848384
35889 ENSG00000161610 17 42184060 42185452
35890 ENSG00000161647 17 43800799 43833170
35891 ENSG00000161649 17 43847148 43863639
35892 ENSG00000161653 17 44004622 44009068
35893 ENSG00000161654 17 44034328 44067619
35894 ENSG00000161664 17 44170447 44179084
35895 ENSG00000161682 17 44353215 44363853
35896 ENSG00000161692 17 44708608 44752264
35897 ENSG00000161714 17 45108959 45133354
35898 ENSG00000161807 19 9114828 9115763
35899 ENSG00000161847 19 10316212 10333638
35900 ENSG00000161860 19 12898786 12919293
35901 ENSG00000161888 19 11131520 11155807
35902 ENSG00000161914 19 11483427 11505839
35903 ENSG00000161955 17 7558292 7561608
35904 ENSG00000161956 17 7561919 7571969
35905 ENSG00000161958 17 7438273 7444937
35906 ENSG00000161960 17 7572824 7579006
35907 ENSG00000161970 17 8377516 8383213
35908 ENSG00000161973 17 8729935 8745219
35909 ENSG00000163597 17 76557733 76565357
35910 ENSG00000164729 17 35192520 35194393
35911 ENSG00000166260 17 54951902 54968703
35912 ENSG00000166263 17 54968727 55173632
35913 ENSG00000166289 19 29665459 29675477
35914 ENSG00000166292 17 55719627 55732121
35915 ENSG00000166329 17 57744495 57745299
35916 ENSG00000166342 18 72742314 72868146
35917 ENSG00000166347 18 74250846 74291973
35918 ENSG00000166359 19 33132090 33175799
35919 ENSG00000166377 18 79069285 79378287
35920 ENSG00000166396 18 63752935 63805376
35921 ENSG00000166398 19 34254552 34355566
35922 ENSG00000166401 18 63970029 64019779
35923 ENSG00000166479 18 68673688 68715108
35924 ENSG00000166482 17 19383442 19387190
35925 ENSG00000166484 17 19377721 19383544
35926 ENSG00000166510 18 54901509 54959461
35927 ENSG00000166562 18 59139866 59158832
35928 ENSG00000166569 18 59275156 59318649
35929 ENSG00000166573 18 77249848 77277900
35930 ENSG00000166579 17 8413131 8490411
35931 ENSG00000166582 17 16342534 16353656
35932 ENSG00000166596 17 9576627 9643447
35933 ENSG00000166603 18 60371062 60372775
35934 ENSG00000166634 18 63542369 63569329
35935 ENSG00000166685 17 73193055 73208507
35936 ENSG00000166750 17 35243071 35273655
35937 ENSG00000166845 18 54357906 54385218
35938 ENSG00000166960 18 32937402 33441101
35939 ENSG00000166974 18 34976928 35143470
35940 ENSG00000167080 17 49132460 49176840
35941 ENSG00000167083 17 49202791 49210574
35942 ENSG00000167085 17 49404049 49414905
35943 ENSG00000167088 18 21612314 21633524
35944 ENSG00000167100 17 50110040 50130160
35945 ENSG00000167105 17 50271406 50281485
35946 ENSG00000167107 17 50426158 50474845
35947 ENSG00000167117 17 50761029 50767557
35948 ENSG00000167131 17 44899142 44905390
35949 ENSG00000167182 17 47896150 47928957
35950 ENSG00000167183 17 47951967 47957883
35951 ENSG00000167210 18 46476972 46657220
35952 ENSG00000167216 18 46917492 47103478
35953 ENSG00000167220 18 47107408 47150500
35954 ENSG00000167232 19 23304991 23395471
35955 ENSG00000167258 17 39461486 39564907
35956 ENSG00000167280 17 79074824 79088599
35957 ENSG00000167281 17 79089345 79611051
35958 ENSG00000167291 17 79932343 80035872
35959 ENSG00000167302 17 81228277 81239091
35960 ENSG00000167306 18 49822789 50195147
35961 ENSG00000167315 18 49782164 49813953
35962 ENSG00000167363 17 82735615 82751196
35963 ENSG00000167378 19 43584367 43596134
35964 ENSG00000167380 19 44165073 44178381
35965 ENSG00000167384 19 44474428 44500524
35966 ENSG00000167414 19 46633953 46636541
35967 ENSG00000167419 17 58218548 58268518
35968 ENSG00000167434 17 60149942 60170899
35969 ENSG00000167447 17 59209400 59215239
35970 ENSG00000167459 19 16031170 16042142
35971 ENSG00000167460 19 16067021 16103002
35972 ENSG00000167461 19 16111889 16134234
35973 ENSG00000167468 19 1103994 1106791
35974 ENSG00000167470 19 1248553 1259143
35975 ENSG00000167476 19 2252252 2269759
35976 ENSG00000167483 19 17523301 17553839
35977 ENSG00000167487 19 18637025 18671721
35978 ENSG00000167491 19 19385826 19508932
35979 ENSG00000167494 17 18497095 18506313
35980 ENSG00000167524 17 28601827 28614197
35981 ENSG00000167525 17 28703197 28711888
35982 ENSG00000167536 17 28897781 28903079
35983 ENSG00000167543 17 29566052 29573157
35984 ENSG00000167549 17 29614756 29622912
35985 ENSG00000167565 19 40440844 40444335
35986 ENSG00000167578 19 40778216 40796942
35987 ENSG00000167595 19 35758143 35771166
35988 ENSG00000167600 19 41193210 41207539
35989 ENSG00000167601 19 41219223 41261766
35990 ENSG00000167604 19 35887653 35902303
35991 ENSG00000167619 19 42313309 42325064
35992 ENSG00000167625 19 42220312 42228201
35993 ENSG00000167635 19 36214602 36238771
35994 ENSG00000167637 19 43827321 43852017
35995 ENSG00000167641 19 38251237 38256532
35996 ENSG00000167642 19 38244035 38292615
35997 ENSG00000167644 19 38304164 38305006
35998 ENSG00000167645 19 38303558 38317273
35999 ENSG00000167654 19 3879864 3928082
36000 ENSG00000167657 19 3958453 3971123
36001 ENSG00000167658 19 3976056 3985463
36002 ENSG00000167664 19 4292227 4302431
36003 ENSG00000167670 19 4402640 4445018
36004 ENSG00000167671 19 4444999 4457794
36005 ENSG00000167674 19 4472297 4502208
36006 ENSG00000167676 19 4502192 4518486
36007 ENSG00000167680 19 4542593 4581776
36008 ENSG00000167733 19 5680604 5688523
36009 ENSG00000167769 19 6306142 6333612
36010 ENSG00000167772 19 8363289 8374370
36011 ENSG00000167774 19 8308283 8321379
36012 ENSG00000167775 19 8302127 8308358
36013 ENSG00000167785 19 8806170 8832314
36014 ENSG00000167798 19 10037803 10074145
36015 ENSG00000167807 19 10305427 10316009
36016 ENSG00000167815 19 12796820 12801800
36017 ENSG00000167850 17 74541073 74546115
36018 ENSG00000167851 17 74466399 74484794
36019 ENSG00000167861 17 74950742 74973166
36020 ENSG00000167862 17 75012670 75021261
36021 ENSG00000167863 17 75038863 75046985
36022 ENSG00000167874 17 7855066 7856099
36023 ENSG00000167880 17 76004502 76027306
36024 ENSG00000167881 17 76038775 76072517
36025 ENSG00000167889 17 76868404 76950393
36026 ENSG00000167895 17 78130770 78142968
36027 ENSG00000167900 17 78174091 78187233
36028 ENSG00000167914 17 39953263 39977768
36029 ENSG00000167916 17 40697991 40703752
36030 ENSG00000167920 17 40819106 40836270
36031 ENSG00000167925 17 42188799 42194532
36032 ENSG00000167941 17 43753738 43758791
36033 ENSG00000168234 18 23992773 24135610
36034 ENSG00000168256 17 42011382 42025644
36035 ENSG00000168259 17 41976421 42021376
36036 ENSG00000168454 18 9885766 9889275
36037 ENSG00000168461 18 9708275 9862551
36038 ENSG00000168502 18 8705556 8832778
36039 ENSG00000168517 17 45160700 45170040
36040 ENSG00000168591 17 44186970 44191929
36041 ENSG00000168610 17 42313324 42388540
36042 ENSG00000168646 17 65528563 65561648
36043 ENSG00000168661 19 34926903 34945170
36044 ENSG00000168675 18 13217498 13652755
36045 ENSG00000168792 17 29560547 29567037
36046 ENSG00000168813 19 32345594 32387667
36047 ENSG00000168961 17 27629798 27649560
36048 ENSG00000169021 19 29205320 29213151
36049 ENSG00000169515 19 46410329 46413564
36050 ENSG00000169660 17 82418318 82442645
36051 ENSG00000169683 17 82023305 82031151
36052 ENSG00000169689 17 82018702 82024107
36053 ENSG00000169696 17 81976807 82017406
36054 ENSG00000169710 17 82078338 82098294
36055 ENSG00000169718 17 82057506 82065887
36056 ENSG00000169727 17 82050691 82057470
36057 ENSG00000169733 17 82047902 82051831
36058 ENSG00000169738 17 82035136 82037709
36059 ENSG00000169750 17 82031678 82034204
36060 ENSG00000169992 17 7404874 7419860
36061 ENSG00000170004 17 7884796 7912760
36062 ENSG00000170037 17 7932101 7949920
36063 ENSG00000170043 17 7930345 7932123
36064 ENSG00000170049 17 7921859 7929856
36065 ENSG00000170160 17 16689537 16777881
36066 ENSG00000170175 17 7445061 7457710
36067 ENSG00000170190 17 75087727 75106162
36068 ENSG00000170222 17 10697594 10711558
36069 ENSG00000170291 17 7251416 7259940
36070 ENSG00000170298 17 20449395 20467539
36071 ENSG00000170310 17 9250471 9576591
36072 ENSG00000170315 17 16380798 16382745
36073 ENSG00000170412 17 74424851 74451653
36074 ENSG00000170425 17 15945130 15975746
36075 ENSG00000170558 18 27932879 28177946
36076 ENSG00000170579 18 3496032 4455307
36077 ENSG00000170604 19 45883608 45886141
36078 ENSG00000170608 19 45863989 45873797
36079 ENSG00000170677 18 70289045 70330199
36080 ENSG00000170684 19 45071500 45076478
36081 ENSG00000170689 17 48621156 48626358
36082 ENSG00000170703 17 48762234 48817229
36083 ENSG00000170832 17 60177327 60422470
36084 ENSG00000170836 17 60600193 60666280
36085 ENSG00000170848 19 42902086 42919563
36086 ENSG00000170921 17 62966235 63427703
36087 ENSG00000170923 19 9100407 9107475
36088 ENSG00000170929 19 9087061 9095669
36089 ENSG00000170948 19 8832377 8843340
36090 ENSG00000170956 19 41796587 41811554
36091 ENSG00000171017 19 7888505 7902021
36092 ENSG00000171105 19 7112255 7294414
36093 ENSG00000171119 19 5805067 5828324
36094 ENSG00000171124 19 5842888 5851471
36095 ENSG00000171136 19 14028148 14031551
36096 ENSG00000171223 19 12791486 12793315
36097 ENSG00000171236 19 4536402 4540036
36098 ENSG00000171246 17 80466834 80477843
36099 ENSG00000171291 19 11848726 11883750
36100 ENSG00000171295 19 11814273 11835216
36101 ENSG00000171298 17 80101556 80119881
36102 ENSG00000171302 17 78991716 79009867
36103 ENSG00000171345 17 41523617 41528308
36104 ENSG00000171346 17 41513745 41522529
36105 ENSG00000171360 17 41436154 41440983
36106 ENSG00000171401 17 41500981 41505705
36107 ENSG00000171403 17 41565836 41572059
36108 ENSG00000171431 17 40875889 40885242
36109 ENSG00000171446 17 40776808 40782550
36110 ENSG00000171451 18 67506587 67516720
36111 ENSG00000171466 19 9641807 9675100
36112 ENSG00000171469 19 9604680 9621236
36113 ENSG00000171475 17 40219304 40284136
36114 ENSG00000171532 17 39603536 39609777
36115 ENSG00000171570 19 40778242 40808418
36116 ENSG00000171595 17 74274234 74314884
36117 ENSG00000171634 17 67825503 67984378
36118 ENSG00000171747 19 38801671 38812945
36119 ENSG00000171773 19 17455425 17460926
36120 ENSG00000171777 19 38409051 38426305
36121 ENSG00000171791 18 63123346 63320128
36122 ENSG00000171804 19 37884823 37906677
36123 ENSG00000171817 19 37551406 37614179
36124 ENSG00000171827 19 37467585 37488652
36125 ENSG00000171885 18 26852043 26865771
36126 ENSG00000171903 19 15912367 15934867
36127 ENSG00000171916 17 18476737 18494945
36128 ENSG00000171928 17 18781111 18806714
36129 ENSG00000171931 17 18744026 18779349
36130 ENSG00000171942 19 15728024 15729052
36131 ENSG00000171953 17 17977409 18039209
36132 ENSG00000171954 19 15508525 15552317
36133 ENSG00000171962 17 17972813 18016889
36134 ENSG00000171970 19 2900928 2918473
36135 ENSG00000172000 19 2867335 2883445
36136 ENSG00000172006 19 2819868 2836735
36137 ENSG00000172009 19 2785503 2815807
36138 ENSG00000172057 17 39921041 39927601
36139 ENSG00000172081 19 2071036 2096673
36140 ENSG00000172123 17 35410922 35433283
36141 ENSG00000172148 19 14863714 14867358
36142 ENSG00000172156 17 34285742 34288334
36143 ENSG00000172171 17 30897336 30906238
36144 ENSG00000172175 18 58671465 58754477
36145 ENSG00000172232 19 825097 832018
36146 ENSG00000172270 19 571277 583494
36147 ENSG00000172301 17 31851871 31859291
36148 ENSG00000172361 18 50227193 50266495
36149 ENSG00000172421 17 62343941 62416480
36150 ENSG00000172466 18 35332227 35345482
36151 ENSG00000172519 19 15787661 15800357
36152 ENSG00000172687 19 21358930 21388582
36153 ENSG00000172716 17 35350305 35373701
36154 ENSG00000172782 17 74877302 74893781
36155 ENSG00000172794 17 74670578 74747335
36156 ENSG00000172809 17 74203582 74210655
36157 ENSG00000172992 17 45023338 45061131
36158 ENSG00000173065 17 28755980 28855232
36159 ENSG00000173213 18 47221 49615
36160 ENSG00000173482 18 7566782 8406861
36161 ENSG00000173714 17 50834650 50842353
36162 ENSG00000173757 17 42199177 42276707
36163 ENSG00000173762 17 82314868 82317608
36164 ENSG00000173786 17 41966763 41977740
36165 ENSG00000173801 17 41754604 41786931
36166 ENSG00000173805 17 41717742 41734644
36167 ENSG00000173809 19 32719753 32829580
36168 ENSG00000173812 17 41688885 41692668
36169 ENSG00000173818 17 80415165 80438086
36170 ENSG00000173821 17 80260852 80398794
36171 ENSG00000173826 17 63523334 63548977
36172 ENSG00000173838 17 62701314 62808344
36173 ENSG00000173868 17 49223366 49230787
36174 ENSG00000173875 19 12610918 12633840
36175 ENSG00000173894 17 79778148 79787983
36176 ENSG00000173908 17 40792196 40799959
36177 ENSG00000173917 17 48540894 48545109
36178 ENSG00000173918 17 79022814 79049788
36179 ENSG00000173928 19 11374666 11376951
36180 ENSG00000173976 19 3769089 3772228
36181 ENSG00000173991 17 39665349 39666554
36182 ENSG00000174282 17 7459366 7484263
36183 ENSG00000174292 17 7380534 7389774
36184 ENSG00000174448 18 54324358 54357964
36185 ENSG00000174521 19 40216058 40218384
36186 ENSG00000174652 19 9412429 9435573
36187 ENSG00000174667 19 9210276 9219589
36188 ENSG00000174788 19 7631611 7633719
36189 ENSG00000174837 19 6887566 6940459
36190 ENSG00000174886 19 5891276 5904006
36191 ENSG00000174898 19 5720637 5778734
36192 ENSG00000174917 19 5678421 5680516
36193 ENSG00000174977 17 18650195 18651542
36194 ENSG00000175061 17 16438767 16478678
36195 ENSG00000175065 18 31376777 31414912
36196 ENSG00000175106 17 15502264 15563595
36197 ENSG00000175155 17 59331655 59401729
36198 ENSG00000175175 17 58755854 58985179
36199 ENSG00000175221 19 867630 893218
36200 ENSG00000175322 18 14057457 14132490
36201 ENSG00000175354 18 12785478 12929643
36202 ENSG00000175387 18 47808957 47931146
36203 ENSG00000175489 19 18391137 18397622
36204 ENSG00000175662 17 17843511 17972422
36205 ENSG00000175691 19 2933218 2944971
36206 ENSG00000175711 17 82942149 83051809
36207 ENSG00000175826 17 7243591 7252491
36208 ENSG00000175832 17 43527844 43579620
36209 ENSG00000175866 17 81035122 81117434
36210 ENSG00000175886 18 39334872 39335672
36211 ENSG00000175906 17 43398993 43401137
36212 ENSG00000175931 17 76389456 76453152
36213 ENSG00000176014 18 12307669 12344320
36214 ENSG00000176105 18 721588 812546
36215 ENSG00000176108 17 80991598 81009517
36216 ENSG00000176136 18 13824149 13827323
36217 ENSG00000176155 17 82101460 82212878
36218 ENSG00000176160 17 58420167 58488408
36219 ENSG00000176170 17 76376584 76387860
36220 ENSG00000176182 19 45890023 45902613
36221 ENSG00000176194 18 12254361 12277595
36222 ENSG00000176208 17 30831966 30895869
36223 ENSG00000176222 19 43872365 43901385
36224 ENSG00000176225 18 70003031 70205726
36225 ENSG00000176358 17 49838300 49848069
36226 ENSG00000176390 17 30769388 30824692
36227 ENSG00000176396 19 39538707 39540161
36228 ENSG00000176401 19 39530987 39532852
36229 ENSG00000176472 19 43525497 43536130
36230 ENSG00000176490 19 2714567 2721372
36231 ENSG00000176531 19 43474954 43504935
36232 ENSG00000176533 19 2511219 2702694
36233 ENSG00000176563 17 42798800 42811587
36234 ENSG00000176619 19 2427638 2456959
36235 ENSG00000176624 18 51174550 51218333
36236 ENSG00000176641 18 61808067 61894247
36237 ENSG00000176658 17 32492522 32877177
36238 ENSG00000176681 17 46292733 46337794
36239 ENSG00000176695 19 107104 117102
36240 ENSG00000176749 17 32486993 32491253
36241 ENSG00000176761 19 44467641 44473227
36242 ENSG00000176809 17 64854130 64919480
36243 ENSG00000176840 19 4769031 4785077
36244 ENSG00000176845 17 83079609 83095122
36245 ENSG00000176890 18 657653 673578
36246 ENSG00000176909 19 48712725 48719725
36247 ENSG00000176912 18 630886 658340
